timestep,update,mean_eval_reward,episode_length,policy_loss,value_loss,entropy,entropy_coef
274432,71,-160.9270321141494,7178,0.07115097760688513,1.278268023673445,0.6239017009735107,0.014217091113261558
275456,73,9.796246205064044,441,0.06546246171928942,4.608154830336571,0.6229579336941242,0.014214247695038906
276480,76,-0.1180941940154212,12,0.06999846412218176,0.12714079404249787,0.6175633475184441,0.014211404845499898
277504,76,-48.95820922013785,1036,0.05594591610133648,0.4931002172874287,0.605732350051403,0.014208562564530798
278528,77,-26.01910116687507,548,0.08025417228345759,1.4287563543766737,0.5960475459694863,0.014205720852017892
279552,79,6.381819377519901,266,-0.01211173670599237,0.8760664128698409,0.583011320233345,0.014202879707847489
280576,81,0.40366066410816037,269,0.02675958790932782,0.15049610967980698,0.5702787108719349,0.01420003913190592
281600,82,116.02036321638766,835,-0.02142257083905861,1.9229028197703883,0.5640320956707001,0.014197199124079539
282624,82,307.3976086642272,1859,-0.0009773191646672784,0.23480206506792456,0.5541805438697338,0.014194359684254724
283648,82,484.89636723119156,2883,-0.0005042269651312381,0.17098911132197828,0.5628750145435333,0.014191520812317874
284672,83,107.49092760289317,598,-0.0025502663396764548,5.091839328547939,0.5893874771893024,0.01418868250815541
285696,84,-0.16675752475486166,13,0.010412406106479467,0.13202027179067954,0.5864180415868759,0.014185844771653779
286720,84,11.900825238767695,1037,0.09832002687617206,2.3082471699919553,0.5902175635099411,0.014183007602699449
287744,86,82.79893464059568,314,0.015305251150857657,8.50212607756257,0.5832075789570809,0.01418017100117891
288768,87,116.39605847222953,601,0.017282739013899116,0.9057784910779446,0.5913697294890881,0.014177334966978674
289792,88,18.899798317061226,168,0.13118548164493404,1.0923268880229444,0.6150056421756744,0.014174499499985279
290816,89,122.10097516179262,667,0.04570837840437889,0.5086183303501457,0.6276729144155979,0.014171664600085282
291840,91,14.375958283947634,175,0.046771466184873135,0.43048096671700475,0.6238274462521076,0.014168830267165266
292864,92,117.04466049436029,648,0.0028434106498025358,0.44072527620010077,0.6226503767073155,0.014165996501111833
293888,93,100.87539378785253,875,0.039456598402466625,1.7138050609268247,0.6065514862537384,0.01416316330181161
294912,94,103.17242784252053,589,0.039096434746170416,8.881634968519212,0.5890607677400113,0.014160330669151247
295936,94,157.77404511149052,1613,0.09013048558263108,0.19591695060953498,0.5843643546104431,0.014157498603017417
296960,95,159.85773217696587,951,-0.0020011084154248236,0.3073896948713809,0.5668344974517823,0.014154667103296813
297984,96,5.519850374923198,80,0.15546331914374606,0.8875807979144156,0.5774508990347386,0.014151836169876154
299008,97,18.281818229456977,149,0.023808452958473936,0.5877198570873589,0.5782816290855408,0.01414900580264218
300032,97,22.037643842516474,1173,0.09613499261904508,0.40498501278925686,0.5672365970909595,0.014146176001481651
301056,98,1.6532414403188538,198,0.022565847227815537,0.19220691074151547,0.5783363521099091,0.014143346766281355
302080,99,26.758018458627905,453,-0.021494502143468708,0.28589327647350726,0.5865159042179584,0.014140518096928099
303104,100,64.69944445171052,820,-0.007379256503190846,0.15128774652257562,0.5682931564748287,0.014137689993308713
304128,100,266.88946636549497,1844,-0.0034502360271289946,0.20870848107151688,0.5633450083434581,0.014134862455310052
305152,100,424.9531065453045,2868,-0.027572743460768833,0.6669933047611266,0.5557464599609375,0.014132035482818989
306176,101,194.88089971959732,843,-0.05048864822601899,0.24423291264101862,0.5287236325442791,0.014129209075722425
307200,101,520.4920401961989,1867,-0.0028212703473400325,0.6112972838804126,0.5189003363251686,0.014126383233907282
308224,102,8.083365383999146,135,-0.0006338200881145894,0.5874751284718513,0.5124653831124306,0.0141235579572605
309248,102,322.76701732570154,1159,0.011198246700223536,0.3933015867136419,0.4803951695561409,0.01412073324566905
310272,103,42.639181293250104,319,0.054613748186966404,0.4632698378060013,0.4647986814379692,0.014117909099019915
